date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:58:39	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2013:18:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Users/57300/OneDrive/Documentos/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
23:58:39	176749/176749	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:05:02%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
23:58:39	5751/5751	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2023:43:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Users/57300/OneDrive/Documentos/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
23:58:40	178591/178591	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:05:03%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
23:58:40	96645/96645	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2020:44:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/57300/OneDrive/Documentos/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
23:58:40	6083/6083	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2012:56:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/57300/OneDrive/Documentos/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
23:58:41	518633/518633	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2010:42:09%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
23:58:41	93874/93874	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2008:56:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/57300/OneDrive/Documentos/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
23:58:41	418637/418637	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:04:34%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
23:58:41	6773/6773	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2009:27:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Users/57300/OneDrive/Documentos/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
23:58:41	193913/193913	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:04:36%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
23:58:41	29596/29596	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2008:56:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/57300/OneDrive/Documentos/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
23:58:43	824382/824382	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:58:43%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
23:58:43	378/378	---MC-	302	error ('Found')	text/html	date:Thu,%2023%20Feb%202023%2004:58:43%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
23:58:44	767127/767127	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:58:45%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
23:58:44	498/498	---MC-	302	error ('Found')	text/html	date:Thu,%2023%20Feb%202023%2004:58:45%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
23:58:45	141022/141022	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:04:44%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
23:58:46	845148/845148	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:58:46%20GMT	https://www.classcentral.com/subject/ai	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
23:58:47	824927/824927	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:58:47%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
23:58:48	769006/769006	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:58:48%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
23:58:48	7858/7858	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:58:48%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
23:58:48	7824/7824	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:58:49%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
23:58:50	837033/837033	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:58:50%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/machine-learning.html	(from https://www.classcentral.com/)
23:58:51	7940/7940	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:58:52%20GMT	https://www.classcentral.com/subject/devops	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/devops.4e.delayed	(from https://www.classcentral.com/)
23:58:51	7777/7777	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:58:52%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/deep-learning	(from https://www.classcentral.com/)
23:58:51	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:58:52%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
23:58:52	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:58:53%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/quantum-computing.51.delayed	(from https://www.classcentral.com/)
23:58:54	745109/745109	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:58:54%20GMT	https://www.classcentral.com/subject/hci	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/hci.html	(from https://www.classcentral.com/)
23:58:54	8037/8037	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:58:55%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
23:58:55	7764/7764	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:58:55%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/blockchain	(from https://www.classcentral.com/)
23:58:55	8028/8028	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:58:56%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/operating-systems.55.delayed	(from https://www.classcentral.com/)
23:58:57	706326/706326	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:58:57%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/computer-graphics.html	(from https://www.classcentral.com/)
23:58:58	8029/8029	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:58:59%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/nutrition-and-wellness.57.delayed	(from https://www.classcentral.com/)
23:58:58	7834/7834	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:58:59%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/disease-and-disorders	(from https://www.classcentral.com/)
23:58:58	7969/7969	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:58:59%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/public-health.59.delayed	(from https://www.classcentral.com/)
23:59:01	790761/790761	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:01%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/health-care.html	(from https://www.classcentral.com/)
23:59:02	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:03%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/nursing.5b.delayed	(from https://www.classcentral.com/)
23:59:03	750298/750298	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:04%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/anatomy.html	(from https://www.classcentral.com/)
23:59:04	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:05%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/veterinary-science.5d.delayed	(from https://www.classcentral.com/)
23:59:04	7714/7714	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:05%20GMT	https://www.classcentral.com/subject/cme	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/cme	(from https://www.classcentral.com/)
23:59:04	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:05%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/statistics.5f.delayed	(from https://www.classcentral.com/)
23:59:05	8088/8088	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:06%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/foundations-of-mathematics.60.delayed	(from https://www.classcentral.com/)
23:59:07	760655/760655	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:07%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/calculus.html	(from https://www.classcentral.com/)
23:59:07	8041/8041	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:08%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/discrete-mathematics.62.delayed	(from https://www.classcentral.com/)
23:59:07	7774/7774	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:08%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/trigonometry	(from https://www.classcentral.com/)
23:59:08	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:09%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/geometry.64.delayed	(from https://www.classcentral.com/)
23:59:08	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:09%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/algebra.65.delayed	(from https://www.classcentral.com/)
23:59:10	745182/745182	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:11%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/precalculus.html	(from https://www.classcentral.com/)
23:59:11	7969/7969	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:12%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/number-theory.67.delayed	(from https://www.classcentral.com/)
23:59:11	7777/7777	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:12%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/combinatorics	(from https://www.classcentral.com/)
23:59:14	728479/728479	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:14%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/mathematical-logic.html	(from https://www.classcentral.com/)
23:59:14	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:15%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/linear-programming.6a.delayed	(from https://www.classcentral.com/)
23:59:14	7872/7872	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:15%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/management-and-leadership	(from https://www.classcentral.com/)
23:59:15	7964/7964	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:16%20GMT	https://www.classcentral.com/subject/finance	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/finance.6c.delayed	(from https://www.classcentral.com/)
23:59:18	786648/786648	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:17%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/entrepreneurship.html	(from https://www.classcentral.com/)
23:59:18	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:19%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/marketing.6e.delayed	(from https://www.classcentral.com/)
23:59:20	804051/804051	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:20%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/strategic-management.html	(from https://www.classcentral.com/)
23:59:20	7985/7985	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:21%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/industry-specific.70.delayed	(from https://www.classcentral.com/)
23:59:21	7856/7856	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:22%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/business-intelligence	(from https://www.classcentral.com/)
23:59:21	7935/7935	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:22%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/accounting.72.delayed	(from https://www.classcentral.com/)
23:59:22	7979/7979	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:23%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/human-resources.73.delayed	(from https://www.classcentral.com/)
23:59:26	780951/780951	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:25%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/project-management.html	(from https://www.classcentral.com/)
23:59:27	7786/7786	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:28%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/design-thinking	(from https://www.classcentral.com/)
23:59:28	757787/757787	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:28%20GMT	https://www.classcentral.com/subject/sales	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/sales.html	(from https://www.classcentral.com/)
23:59:28	7814/7814	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:29%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/business-software	(from https://www.classcentral.com/)
23:59:31	759908/759908	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:31%20GMT	https://www.classcentral.com/subject/risk-management	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/risk-management.html	(from https://www.classcentral.com/)
23:59:32	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:33%20GMT	https://www.classcentral.com/subject/csr	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/csr.79.delayed	(from https://www.classcentral.com/)
23:59:34	741717/741717	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:34%20GMT	https://www.classcentral.com/subject/customer-service	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/customer-service.html	(from https://www.classcentral.com/)
23:59:34	7952/7952	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:35%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/nonprofit.7b.delayed	(from https://www.classcentral.com/)
23:59:34	7764/7764	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:35%20GMT	https://www.classcentral.com/subject/innovation	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/innovation	(from https://www.classcentral.com/)
23:59:37	748844/748844	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:37%20GMT	https://www.classcentral.com/subject/operations-management	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/operations-management.html	(from https://www.classcentral.com/)
23:59:37	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:38%20GMT	https://www.classcentral.com/subject/history	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/history.7e.delayed	(from https://www.classcentral.com/)
23:59:38	7764/7764	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:39%20GMT	https://www.classcentral.com/subject/literature	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/literature	(from https://www.classcentral.com/)
23:59:38	8028/8028	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:39%20GMT	https://www.classcentral.com/subject/language-learning	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/language-learning.80.delayed	(from https://www.classcentral.com/)
23:59:40	826587/826587	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:40%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/grammar-writing.html	(from https://www.classcentral.com/)
23:59:41	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:42%20GMT	https://www.classcentral.com/subject/philosophy	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/philosophy.82.delayed	(from https://www.classcentral.com/)
23:59:41	7733/7733	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:42%20GMT	https://www.classcentral.com/subject/religion	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/religion	(from https://www.classcentral.com/)
23:59:41	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:42%20GMT	https://www.classcentral.com/subject/esl	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/esl.84.delayed	(from https://www.classcentral.com/)
23:59:42	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:43%20GMT	https://www.classcentral.com/subject/culture	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/culture.85.delayed	(from https://www.classcentral.com/)
23:59:44	757414/757414	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:44%20GMT	https://www.classcentral.com/subject/sports	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/sports.html	(from https://www.classcentral.com/)
23:59:44	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:45%20GMT	https://www.classcentral.com/subject/journalism	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/journalism.87.delayed	(from https://www.classcentral.com/)
23:59:44	7727/7727	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:45%20GMT	https://www.classcentral.com/subject/ethics	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/ethics	(from https://www.classcentral.com/)
23:59:45	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:46%20GMT	https://www.classcentral.com/subject/linguistics	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/linguistics.89.delayed	(from https://www.classcentral.com/)
23:59:48	761380/761380	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:47%20GMT	https://www.classcentral.com/subject/food	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/food.html	(from https://www.classcentral.com/)
23:59:48	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:49%20GMT	https://www.classcentral.com/subject/library-science	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/library-science.8b.delayed	(from https://www.classcentral.com/)
23:59:48	7730/7730	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:49%20GMT	https://www.classcentral.com/subject/reading	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/reading	(from https://www.classcentral.com/)
23:59:51	745259/745259	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2004:59:51%20GMT	https://www.classcentral.com/subject/crisis-management	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/crisis-management.html	(from https://www.classcentral.com/)
23:59:51	8051/8051	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2004:59:52%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/Users/57300/OneDrive/Documentos/ClassCentral/www.classcentral.com/subject/electrical-engineering.8e.delayed	(from https://www.classcentral.com/)
